,name,link,images
10,لگینگ زنانه تارا مدل شاین,https://www.digikala.com/product/dkp-8850983/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%AA%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-%D8%B4%D8%A7%DB%8C%D9%86/,"['https://dkstatics-public.digikala.com/digikala-products/b1681d5a39b5c070e163a08237f0a76c23e50f63_1656239937.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/679accb9b206af39827270c2ef491c378ec3adb8_1656239926.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/c05a9c8e45b2a095b57d5ce30d4de006b7ea2d68_1656239906.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/3410c9a38150201e9f242454b51d9cb5b58b25b5_1656239917.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
11,لگینگ زنانه مدل براق کد 01 رنگ کرم,https://www.digikala.com/product/dkp-7975109/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D8%AF-01-%D8%B1%D9%86%DA%AF-%DA%A9%D8%B1%D9%85/,"['https://dkstatics-public.digikala.com/digikala-products/a075487b2f755e4ea5366bb0cbf95a9c1bfd6007_1646071628.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/49d6eee5fb34b1df7c619064f0a1fe4f82b1d3b6_1646071634.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
12,لگینگ زنانه مون‌سا مدل 163123778,https://www.digikala.com/product/dkp-4457526/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D9%88%D9%86%D8%B3%D8%A7-%D9%85%D8%AF%D9%84-163123778/,"['https://dkstatics-public.digikala.com/digikala-products/54755b77cea50e14e8dbbfd844737044b36a218a_1613481786.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/c00ecf9199c0c94584bae7c953c193d8443ed944_1613481791.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/daa721adc52a511bf181cade8206ec500ed60a2c_1613481792.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/17eda15a0b1b0fcfaa67676b0071a162096a2800_1614432320.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/454ea30313f22bc3d1d1c3c1304935b08a7860cc_1643622916.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/c5f6096e3a3e889cbd9ff56665569d219d6e24ba_1643622919.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
13,لگینگ زنانه اسپای مدل کمر گنی 5817L,https://www.digikala.com/product/dkp-7802974/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%BE%D8%A7%DB%8C-%D9%85%D8%AF%D9%84-%DA%A9%D9%85%D8%B1-%DA%AF%D9%86%DB%8C-5817l/,"['https://dkstatics-public.digikala.com/digikala-products/a856e41f27b91e7f432611883628c8b029ef2d71_1644267151.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/12e5f495b606ce1d09591f169cf2309d6f01ac03_1644267181.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/6c61fec73b7c850e12bc63b4c98d7a1b8a483f4f_1644267242.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/2fb76ee60ad609c5512b5e10b264b2d12488b4df_1644267296.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e7062b41b24d66adc1472a0b3da21395bea19194_1644267344.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
14,لگینگ زنانه مدل شاین دار براق کد 202222,https://www.digikala.com/product/dkp-7510865/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%B4%D8%A7%DB%8C%D9%86-%D8%AF%D8%A7%D8%B1-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D8%AF-202222/,"['https://dkstatics-public.digikala.com/digikala-products/1fcfad64ff5d14241c371ac96c050864e3e190c7_1641726260.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/24307c6e12e9131b227ebd44c667f5ffaf3f99a3_1641726265.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f5e37a41ed7323e7079cd168f8cc493d3a2af900_1641726272.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8f831dd2a00ed943f67e1045bc36eece9720a348_1641726277.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
15,لگینگ زنانه پیشگام مدل آکاردونی,https://www.digikala.com/product/dkp-7788587/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%DB%8C%D8%B4%DA%AF%D8%A7%D9%85-%D9%85%D8%AF%D9%84-%D8%A2%DA%A9%D8%A7%D8%B1%D8%AF%D9%88%D9%86%DB%8C/,"['https://dkstatics-public.digikala.com/digikala-products/fdabb2ddcefbcf0711c7fc1e6422e69e6133447d_1644149679.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8edca293166732d92fb78d93fd2ebe9223cdf8b6_1644149815.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
16,لگینگ زنانه مدل D-STI 44,https://www.digikala.com/product/dkp-4539499/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-d-sti-44/,"['https://dkstatics-public.digikala.com/digikala-products/f8aa2a0768fe5e3b22c917b751b10d14235abb2a_1614116945.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/48b5824b0c5dd2fc1e95e49c77ba2e4f1a314f02_1614116994.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/be723200d1b3f0e61f79690b58315487a073ad97_1614117001.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
17,لگینگ زنانه مدل 547B,https://www.digikala.com/product/dkp-3815653/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-547b/,"['https://dkstatics-public.digikala.com/digikala-products/9d8e361cea1f70a0ee088fe2ecc44e6deafd1d0f_1605969939.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
18,لگینگ زنانه مدل M2309,https://www.digikala.com/product/dkp-6737531/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-m2309/,"['https://dkstatics-public.digikala.com/digikala-products/06b53e8597687987fd14778f4775bbb3f497cfd6_1634068341.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a782b9422ad9d0f31860d986d9ee15ec5174c008_1634068353.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/b1ddfbb2b3a9946b3799533c18ef5e40e7822018_1634068369.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/02ab659a5e4304f072ecb769df530f6143fc22af_1634068406.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/7d2c3554a40eae6d2e2b3d2771f9eaa303444ac6_1634068429.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/956e313ce6d6ccd6300272c1c2fb750ec65e67cb_1634559237.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
19,لگینگ زنانه مدل براق 101TR,https://www.digikala.com/product/dkp-5765566/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%A8%D8%B1%D8%A7%D9%82-101tr/,"['https://dkstatics-public.digikala.com/digikala-products/efa3dad3863616cbef1c14d2218a0b351358e002_1626363136.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/847e4ac341daa245793646e8f9364591e314bb56_1626363139.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
